548,0
915,0
588,0
447,1
21,1
724,0
718,1
250,1
243,1
571,1
35,0
81,1
159,1
333,0
837,1
474,0
671,1
109,1
661,0
379,1
625,1
603,0
92,0
451,1
652,0
822,0
855,1
390,1
577,1
985,1
422,1
211,1
171,1
165,1
238,1
188,0
685,1
803,1
344,1
741,1
453,1
646,1
830,1
155,0
487,1
597,0
988,1
125,1
66,1
908,1
511,1
224,1
268,0
161,1
813,0
618,0
676,1
178,1
950,1
415,1
100,1
733,1
689,1
229,1
334,0
627,0
702,1
878,0
482,1
919,0
220,1
391,1
912,1
427,1
309,1
775,0
885,0
15,0
493,1
245,1
898,1
6,1
613,1
533,1
397,1
721,0
858,0
691,1
104,1
303,1
549,1
729,1
208,1
302,0
51,1
90,1
354,1
632,1
460,1
22,1
374,0
546,1
439,0
218,1
737,1
505,0
605,1
801,1
948,0
683,1
205,1
647,0
190,0
361,1
664,1
375,0
631,0
185,1
732,1
404,1
194,0
564,1
401,1
530,1
656,0
441,1
132,1
233,1
173,1
428,1
567,1
967,1
758,1
626,1
96,1
781,1
499,1
74,0
89,0
609,1
0,1
392,1
476,1
799,1
519,1
107,1
708,1
634,0
223,1
327,1
102,1
704,1
475,0
213,0
135,1
246,1
970,1
891,1
619,1
815,1
365,1
812,0
26,1
642,0
417,1
907,1
921,1
3,1
134,1
355,0
877,1
768,1
836,1
561,0
892,1
225,1
820,1
369,1
681,1
339,1
419,0
829,1
951,0
454,0
63,0
759,0
360,1
237,0
112,1
640,0
532,1
126,1
259,1
742,1
761,0
137,0
7,1
502,1
831,0
762,1
851,1
407,1
692,1
353,0
153,1
566,0
542,0
343,1
887,0
997,1
825,1
56,0
400,1
572,1
473,1
468,1
651,0
669,1
504,0
900,0
649,0
931,0
300,1
674,0
665,1
570,0
163,1
336,1
59,0
821,1
933,1
490,1
787,1
449,0
703,1
437,1
563,0
720,0
890,1
219,1
678,1
586,1
282,1
348,1
686,1
4,0
995,1
463,1
776,1
682,1
879,1
517,0
573,1
793,1
893,1
534,1
903,1
276,1
284,1
470,0
426,1
281,1
120,0
593,0
981,0
13,0
655,1
455,1
584,1
955,1
160,1
977,1
973,0
715,1
744,1
195,0
191,0
628,1
536,1
880,1
164,1
106,0
16,1
575,1
925,0
712,1
540,0
329,1
480,1
498,1
968,1
405,0
743,1
93,1
433,1
83,1
843,1
914,0
657,1
414,0
662,1
978,0
771,0
728,0
911,0
807,1
322,1
556,0
357,0
69,1
514,1
509,1
340,1
221,1
928,1
146,1
289,0
29,0
114,1
508,1
810,1
972,0
176,1
168,1
347,1
376,1
764,1
871,1
889,1
772,1
189,1
136,1
446,0
839,1
254,1
881,1
290,1
941,1
954,1
232,1
645,0
33,1
88,1
44,0
341,1
61,1
953,0
199,0
429,0
747,0
394,1
730,1
297,1
73,1
393,1
547,1
579,1
541,1
854,1
833,1
840,0
663,1
217,1
539,1
828,0
623,1
668,0
824,1
421,1
694,1
138,1
212,0
616,1
842,0
838,1
866,1
727,0
965,1
701,0
726,1
917,0
716,1
234,1
67,1
24,1
381,0
216,1
735,1
129,0
349,0
111,1
166,0
207,1
438,1
552,0
274,0
974,1
591,1
800,1
937,1
525,1
287,1
469,1
326,1
121,1
994,1
507,0
228,0
673,1
595,0
445,1
117,1
464,1
25,1
110,1
149,1
152,1
528,0
696,1
621,0
461,1
598,0
139,1
749,1
260,1
961,1
323,1
897,1
248,1
450,1
410,1
607,0
19,1
328,1
296,1
269,1
226,0
94,1
515,1
841,1
637,1
280,1
286,1
589,0
930,1
444,0
184,0
371,1
872,1
976,1
275,1
806,1
935,0
182,0
32,1
80,0
307,0
770,1
11,0
43,1
86,1
778,1
36,1
980,0
58,1
41,1
782,1
411,1
562,1
209,1
148,1
739,0
594,0
123,1
734,1
574,1
98,1
377,1
130,1
699,1
23,1
869,1
555,0
370,1
512,1
383,1
201,1
368,0
554,1
610,0
387,1
861,0
816,1
292,1
690,1
256,1
606,1
197,0
95,0
962,1
943,1
169,0
581,1
305,1
560,1
853,0
373,1
719,1
791,1
227,0
660,1
143,0
846,0
180,0
868,1
131,0
949,0
47,1
774,1
324,1
203,0
84,1
633,0
565,1
611,0
398,0
896,1
91,1
82,1
430,1
779,1
119,1
870,1
291,0
57,1
321,0
257,0
888,1
947,1
442,1
42,1
617,1
388,1
335,0
273,0
756,1
488,1
550,1
901,1
53,1
932,1
936,0
128,1
802,1
28,1
183,1
882,1
459,1
510,0
675,1
151,1
244,1
714,0
543,0
544,1
639,0
697,1
265,0
288,1
423,1
910,1
147,1
659,1
797,1
966,0
177,1
99,1
850,0
448,1
431,0
847,1
709,1
755,0
115,1
916,1
777,1
72,1
845,1
537,1
677,0
849,0
983,0
174,0
87,0
551,1
486,1
705,1
314,1
396,1
600,1
472,0
70,1
599,1
804,1
754,0
277,1
723,1
9,0
359,0
707,0
763,0
835,0
192,0
629,1
559,0
684,1
